train/success_rate,test/episode,train/episode,stats_o/std,epoch,stats_g/mean,stats_o/mean,test/success_rate,stats_g/std,test/mean_Q
0.20444444444444446,9380.0,46900.0,0.112489134,468,0.8243587,0.19320124,0.7777777777777778,0.18109417,-10.153087
0.19777777777777777,9400.0,47000.0,0.11248788,469,0.82436436,0.19320062,0.8472222222222222,0.18108821,-9.698117
0.21000000000000002,9420.0,47100.0,0.112471305,470,0.8243708,0.19320062,0.8166666666666667,0.18106854,-9.685775
0.21722222222222223,9440.0,47200.0,0.11246904,471,0.8243685,0.19319934,0.7888888888888889,0.18106556,-9.87708
0.20222222222222222,9460.0,47300.0,0.11247286,472,0.82436574,0.19320051,0.7694444444444445,0.1810618,-10.372761
0.20555555555555557,9480.0,47400.0,0.112471856,473,0.82435745,0.19319928,0.7944444444444445,0.1810584,-9.057231
0.2027777777777778,9500.0,47500.0,0.11247664,474,0.82436705,0.19320017,0.7361111111111112,0.18106347,-10.101098
0.1827777777777778,9520.0,47600.0,0.1124855,475,0.8243689,0.19319998,0.7111111111111111,0.1810723,-11.046108
0.21277777777777782,9540.0,47700.0,0.11248721,476,0.8243689,0.19320142,0.7666666666666667,0.18105441,-9.341912
0.18555555555555558,9560.0,47800.0,0.112489976,477,0.8243728,0.19320372,0.7388888888888889,0.1810602,-9.916358
0.18388888888888888,9580.0,47900.0,0.112501726,478,0.8243814,0.19320686,0.7333333333333333,0.18106419,-9.421125
0.19333333333333333,9600.0,48000.0,0.11251071,479,0.82439685,0.19320983,0.7361111111111112,0.18105727,-9.457228
0.1922222222222222,9620.0,48100.0,0.11251879,480,0.82441187,0.19321598,0.7361111111111112,0.18104321,-9.104908
0.19944444444444442,9640.0,48200.0,0.11253396,481,0.8244246,0.19321936,0.7694444444444445,0.18104273,-7.956593
0.185,9660.0,48300.0,0.11254653,482,0.8244414,0.19322388,0.6722222222222222,0.18103832,-8.841452
0.19833333333333336,9680.0,48400.0,0.11255761,483,0.8244546,0.19322674,0.6777777777777778,0.18102469,-9.227993
0.17833333333333334,9700.0,48500.0,0.11257312,484,0.82446766,0.19323055,0.6388888888888888,0.18102086,-9.673283
0.17444444444444443,9720.0,48600.0,0.11258985,485,0.8244794,0.19323352,0.5638888888888889,0.1810171,-9.632424
0.18444444444444447,9740.0,48700.0,0.11260413,486,0.8245061,0.19323751,0.5888888888888889,0.18100612,-9.783044
0.1988888888888889,9760.0,48800.0,0.11261577,487,0.8245204,0.19324009,0.6277777777777778,0.18099982,-9.1294565
0.17388888888888887,9780.0,48900.0,0.11262352,488,0.8245305,0.19324282,0.5083333333333333,0.1809956,-10.206401
0.18222222222222223,9800.0,49000.0,0.11263699,489,0.8245532,0.19324678,0.5249999999999999,0.1809941,-10.333469
0.1938888888888889,9820.0,49100.0,0.11264661,490,0.82457423,0.19325107,0.5611111111111111,0.18098505,-10.448332
0.18722222222222223,9840.0,49200.0,0.1126491,491,0.82458836,0.19325453,0.46388888888888885,0.18098065,-11.356659
0.18722222222222223,9860.0,49300.0,0.11265389,492,0.8245952,0.19325513,0.6722222222222222,0.18097986,-9.55673
0.16055555555555556,9880.0,49400.0,0.112654075,493,0.82461476,0.19325829,0.8,0.1809784,-8.384811
0.18944444444444444,9900.0,49500.0,0.11265532,494,0.82462066,0.19325808,0.7277777777777779,0.18098395,-10.188171
0.18055555555555555,9920.0,49600.0,0.11265887,495,0.8246318,0.19325683,0.7277777777777777,0.18100163,-9.881253
0.18333333333333332,9940.0,49700.0,0.11266479,496,0.8246335,0.19325283,0.6861111111111111,0.18101388,-10.295017
0.1861111111111111,9960.0,49800.0,0.112668425,497,0.8246475,0.19325216,0.6833333333333333,0.18101849,-10.638526
0.19611111111111112,9980.0,49900.0,0.11266928,498,0.8246579,0.19325145,0.6111111111111112,0.18101814,-11.543233
0.18944444444444444,10000.0,50000.0,0.11267119,499,0.82466686,0.19324915,0.5694444444444444,0.18101776,-11.750543
